Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34020,Fine Particulate Matter,2015-04-10,9,12,7,7,9,9,9,8,6,7,8,9,7,6,5,5,5,5,4,-999,-999,9,9,8
34020,Fine Particulate Matter,2015-04-11,9,9,9,10,10,10,11,10,9,9,9,9,9,9,9,10,10,10,10,10,11,12,14,6
34020,Fine Particulate Matter,2015-04-12,4,7,9,11,10,11,11,11,10,9,8,7,11,10,9,8,7,8,8,8,8,9,9,9
34020,Fine Particulate Matter,2015-04-13,15,18,20,19,17,17,17,16,15,14,11,11,12,12,12,12,12,8,7,9,9,8,7,7
34020,Fine Particulate Matter,2015-04-14,7,8,7,7,7,8,8,6,5,5,4,4,4,3,3,3,4,4,5,5,5,5,4,4
34020,Fine Particulate Matter,2015-04-15,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,5,5,6,6,6,5,5
34020,Fine Particulate Matter,2015-04-16,5,6,6,6,6,6,7,5,5,5,6,6,6,5,6,6,8,10,10,10,11,11,15,18
34020,Fine Particulate Matter,2015-04-17,19,21,23,27,31,30,25,20,20,21,18,15,21,22,14,4,5,5,6,6,6,7,7,7
34020,Fine Particulate Matter,2015-04-18,8,9,11,12,10,13,15,16,12,9,8,6,6,6,6,5,5,6,5,5,5,5,5,5
34020,Fine Particulate Matter,2015-04-19,6,7,6,6,6,5,5,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,3,4
34020,Fine Particulate Matter,2015-04-20,6,8,8,7,7,6,6,5,6,6,6,5,4,5,4,4,4,7,8,9,8,7,7,6
34020,Fine Particulate Matter,2015-04-21,5,5,4,4,4,5,5,4,6,7,7,6,6,6,6,5,5,6,7,7,8,9,10,10
34020,Fine Particulate Matter,2015-04-22,8,8,8,7,7,7,7,7,6,5,5,6,4,4,4,3,3,3,4,3,3,3,3,3
