Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
31103,Ozone,2015-07-01,14,12,18,23,20,18,15,24,32,34,37,37,36,32,30,32,34,31,35,34,28,22,26,24
31103,Ozone,2015-07-02,22,19,16,15,16,13,13,15,20,25,24,25,33,39,36,35,44,46,40,37,32,27,28,27
31103,Ozone,2015-07-03,28,25,23,21,13,3,4,9,15,14,22,32,29,33,34,41,49,52,39,32,32,30,31,32
31103,Ozone,2015-07-04,28,20,10,12,20,14,16,22,37,47,39,40,49,49,50,64,68,64,65,64,63,49,27,24
31103,Ozone,2015-07-05,18,19,12,9999,27,30,16,22,29,40,49,52,56,56,59,62,61,53,51,49,46,40,35,16
31103,Ozone,2015-07-06,18,24,45,36,29,21,16,15,35,40,41,40,51,52,51,53,55,58,61,54,48,39,39,40
31103,Ozone,2015-07-07,44,24,29,33,37,39,39,31,36,45,49,51,51,42,39,25,26,23,24,25,18,18,17,16
31103,Ozone,2015-07-08,17,20,19,19,19,15,10,13,21,26,25,28,28,24,22,26,27,28,29,27,24,29,25,16
31103,Ozone,2015-07-09,10,6,2,1,1,2,3,8,17,26,28,32,39,39,40,37,37,35,38,38,32,29,29,23
31103,Ozone,2015-07-10,19,25,20,19,12,6,5,6,7,11,17,26,42,50,54,60,53,46,56,52,44,38,25,15
31103,Ozone,2015-07-11,4,5,4,5,15,14,12,23,31,32,39,58,64,61,66,66,75,67,60,53,46,38,25,24
31103,Ozone,2015-07-12,28,12,8,9999,18,22,32,38,45,36,39,58,68,67,61,57,51,56,55,60,59,51,55,48
31103,Ozone,2015-07-13,42,47,43,30,20,12,27,39,46,47,52,53,52,58,59,55,56,64,58,57,55,49,51,45
31103,Ozone,2015-07-14,47,49,49,46,43,39,25,30,26,23,28,29,33,39,45,39,49,45,39,42,42,37,26,23
31103,Ozone,2015-07-15,25,22,20,18,17,15,13,14,17,19,21,25,26,28,31,32,30,30,28,25,18,17,20,18
31103,Ozone,2015-07-16,20,19,18,15,11,8,8,11,16,23,24,25,24,24,24,24,22,25,27,26,25,26,27,27
31103,Ozone,2015-07-17,26,25,24,21,21,22,16,16,14,12,10,13,18,32,31,35,39,36,31,24,14,7,7,6
31103,Ozone,2015-07-18,5,3,2,7,7,12,17,22,20,23,28,37,49,59,60,56,54,50,44,40,38,33,30,37
31103,Ozone,2015-07-19,39,40,34,9999,33,28,23,29,36,46,50,54,53,55,53,50,50,45,42,40,40,33,33,31
31103,Ozone,2015-07-20,29,25,22,21,18,14,15,17,26,29,35,50,49,45,42,42,43,45,42,43,41,38,39,38
31103,Ozone,2015-07-21,37,37,33,37,35,28,20,20,22,25,27,31,32,31,32,31,30,30,29,27,24,22,22,23
31103,Ozone,2015-07-22,22,24,22,20,19,15,13,15,17,21,25,28,30,30,30,30,32,39,30,26,22,16,7,8
31103,Ozone,2015-07-23,15,17,15,11,12,14,13,14,20,31,31,32,35,38,38,38,41,37,42,40,29,23,20,19
31103,Ozone,2015-07-24,19,13,14,3,2,2,4,7,9,14,23,33,41,47,52,50,48,46,39,37,33,29,19,20
31103,Ozone,2015-07-25,20,26,28,33,34,31,29,30,30,25,40,58,54,60,59,56,55,63,66,59,55,51,46,44
31103,Ozone,2015-07-26,41,37,34,9999,26,20,18,26,33,37,38,42,40,39,41,36,31,30,31,29,23,24,28,17
31103,Ozone,2015-07-27,19,16,17,7,3,1,3,8,18,25,32,34,49,65,52,42,45,51,50,47,36,25,26,30
31103,Ozone,2015-07-28,34,25,27,9,12,16,11,13,23,26,38,52,56,68,74,74,80,65,59,50,49,47,40,38
31103,Ozone,2015-07-29,32,28,25,32,35,31,19,14,9,38,49,57,58,51,48,64,73,57,58,67,60,52,50,47
31103,Ozone,2015-07-30,46,43,40,38,35,26,22,25,31,35,38,40,40,41,39,37,36,36,37,37,33,32,29,28
31103,Ozone,2015-07-31,27,26,24,23,20,14,10,9,16,24,30,44,45,38,38,38,40,40,38,37,35,33,31,23
31103,Ozone,2015-08-01,23,25,27,26,25,22,19,20,22,26,28,30,30,30,32,32,30,28,31,26,20,22,17,12
31103,Ozone,2015-08-02,9,13,20,9999,18,18,17,17,19,28,36,38,43,44,51,51,49,50,44,30,41,45,41,39
31103,Ozone,2015-08-03,42,36,40,36,39,41,41,44,44,43,43,42,40,39,39,38,36,36,35,32,27,24,21,19
31103,Ozone,2015-08-04,16,13,23,26,23,20,19,17,20,16,24,29,34,35,30,27,30,27,19,17,12,14,11,13
