Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
35125,Nitrogen Oxide,2015-05-09,18,38,40,35,5,4,7,25,16,4,4,2,2,1,1,1,1,1,1,1,1,1,1,2
35125,Nitrogen Oxide,2015-05-10,2,1,1,9999,1,6,6,5,4,4,3,2,2,2,1,1,1,4,6,6,4,2,1,2
35125,Nitrogen Oxide,2015-05-11,1,1,1,1,1,2,2,3,3,4,4,4,4,4,3,3,4,3,1,2,2,1,1,1
35125,Nitrogen Oxide,2015-05-12,1,1,1,1,3,6,4,6,5,7,7,6,5,7,5,6,6,6,4,3,3,4,4,4
35125,Nitrogen Oxide,2015-05-13,3,3,3,4,10,13,10,10,13,15,12,11,9,9,10,8,6,6,7,7,6,9,10,10
35125,Nitrogen Oxide,2015-05-14,11,6,7,12,18,41,27,26,30,6,3,1,1,1,2,2,1,1,1,1,1,1,1,12
35125,Nitrogen Oxide,2015-05-15,20,17,16,6,8,6,4,4,4,4,4,4,3,2,2,5,5,5,4,1,1,1,1,1
35125,Nitrogen Oxide,2015-05-16,1,1,3,4,5,13,14,14,13,16,11,3,3,2,2,2,2,2,3,2,2,2,2,1
35125,Nitrogen Oxide,2015-05-17,2,1,1,9999,1,4,5,5,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
35125,Nitrogen Oxide,2015-05-18,1,1,1,1,1,1,3,5,5,7,4,3,2,1,1,2,2,1,1,1,1,1,1,2
35125,Nitrogen Oxide,2015-05-19,1,1,1,3,6,14,13,11,11,11,11,11,11,11,12,10,9,10,8,7,6,4,4,3
35125,Nitrogen Oxide,2015-05-20,4,3,4,5,9,11,8,8,11,10,9,7,7,6,5,5,3,6,6,7,7,5,5,4
35125,Nitrogen Oxide,2015-05-21,3,2,3,1,2,7,15,7,6,6,6,3,4,3,4,3,4,5,4,2,2,1,1,2
35125,Nitrogen Oxide,2015-05-22,2,2,3,5,10,16,13,12,12,10,10,9,9,7,6,6,6,7,7,6,5,6,6,8
35125,Nitrogen Oxide,2015-05-23,7,36,7,2,2,32,29,9,4,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1
35125,Nitrogen Oxide,2015-05-24,1,1,1,9999,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
35125,Nitrogen Oxide,2015-05-25,3,1,3,1,2,2,2,2,2,1,1,9999,9999,9999,9999,2,1,1,1,1,0,0,0,1
35125,Nitrogen Oxide,2015-05-26,1,0,0,0,1,3,8,7,6,4,9999,9999,9999,1,1,1,1,1,1,1,0,0,0,0
35125,Nitrogen Oxide,2015-05-27,0,0,1,0,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
35125,Nitrogen Oxide,2015-05-28,1,1,0,1,4,7,6,6,9,8,7,6,6,4,3,1,1,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-05-29,0,0,0,1,28,29,16,5,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-05-30,0,1,1,1,0,2,2,2,2,1,1,1,3,1,1,2,3,2,3,3,3,3,2,2
35125,Nitrogen Oxide,2015-05-31,2,1,1,9999,1,2,2,2,3,4,3,3,3,4,3,2,3,3,3,2,1,1,1,1
35125,Nitrogen Oxide,2015-06-01,1,2,7,7,14,26,22,15,8,8,8,9,2,2,3,3,1,1,0,0,1,1,12,49
35125,Nitrogen Oxide,2015-06-02,55,51,48,47,59,74,55,15,5,6,3,1,2,2,2,1,1,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-06-03,0,0,2,0,0,52,16,4,2,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1
35125,Nitrogen Oxide,2015-06-04,1,1,0,5,16,29,22,27,9,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-06-05,4,2,0,4,5,9,9,14,17,13,9,4,2,1,1,4,5,7,5,4,3,4,4,2
35125,Nitrogen Oxide,2015-06-06,1,2,1,1,3,4,5,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,3,12
35125,Nitrogen Oxide,2015-06-07,25,31,27,9999,1,2,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-06-08,0,0,1,0,1,0,1,2,5,5,8,11,7,2,2,2,2,1,1,0,0,0,0,1
35125,Nitrogen Oxide,2015-06-09,0,5,4,6,14,21,21,17,20,18,13,10,11,9,7,7,4,5,7,6,6,12,6,5
35125,Nitrogen Oxide,2015-06-10,2,8,2,0,6,11,19,10,7,4,2,2,2,1,1,1,0,2,4,4,4,5,5,2
35125,Nitrogen Oxide,2015-06-11,1,1,0,1,12,17,16,13,10,10,9,6,6,6,6,7,5,5,7,6,10,7,6,4
35125,Nitrogen Oxide,2015-06-12,1,3,6,3,13,26,11,2,4,5,6,4,3,1,1,1,1,5,7,8,6,7,8,7
35125,Nitrogen Oxide,2015-06-13,5,3,1,1,2,1,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-06-14,0,2,11,9999,4,1,1,1,8,4,3,11,5,7,7,8,2,2,1,1,1,1,1,0
35125,Nitrogen Oxide,2015-06-15,0,0,3,1,8,14,16,17,21,9,5,7,3,1,1,1,0,0,0,0,0,7,7,6
35125,Nitrogen Oxide,2015-06-16,2,8,4,1,9,10,10,10,12,10,10,10,8,8,6,6,7,6,6,10,8,7,7,4
35125,Nitrogen Oxide,2015-06-17,6,8,10,18,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,7
35125,Nitrogen Oxide,2015-06-18,3,8,26,28,62,61,31,15,18,14,7,4,1,1,1,2,2,4,4,3,3,3,3,2
35125,Nitrogen Oxide,2015-06-19,1,2,2,4,9,5,7,9,9,7,8,7,4,1,1,1,1,1,0,0,0,0,0,19
35125,Nitrogen Oxide,2015-06-20,29,5,2,18,19,24,11,13,10,8,6,7,6,7,6,7,4,1,1,0,0,0,0,0
35125,Nitrogen Oxide,2015-06-21,0,0,0,9999,0,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2
35125,Nitrogen Oxide,2015-06-22,2,4,1,8,19,24,15,9,8,3,4,3,2,1,1,1,1,0,0,0,0,1,1,1
35125,Nitrogen Oxide,2015-06-23,2,1,1,0,0,1,3,5,4,6,6,6,6,6,6,5,5,5,4,4,3,4,2,5
35125,Nitrogen Oxide,2015-06-24,11,4,4,7,15,24,17,14,8,8,8,6,4,2,3,4,5,5,4,4,7,5,4,11
35125,Nitrogen Oxide,2015-06-25,3,4,4,15,27,34,30,10,4,3,1,2,1,3,6,7,5,4,1,0,5,6,4,2
35125,Nitrogen Oxide,2015-06-26,19,23,25,20,30,38,27,15,8,5,5,4,2,1,1,1,1,1,0,0,1,11,1,10
35125,Nitrogen Oxide,2015-06-27,4,1,2,2,2,4,2,1,2,1,1,0,1,1,3,1,1,0,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-06-28,0,0,0,9999,0,1,1,1,1,2,2,2,1,1,3,3,3,4,5,5,5,5,3,3
35125,Nitrogen Oxide,2015-06-29,2,2,2,6,15,20,23,22,15,7,3,3,4,2,1,1,0,0,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-06-30,0,3,10,0,10,24,21,12,22,19,10,29,32,11,1,4,2,1,1,0,0,0,3,1
35125,Nitrogen Oxide,2015-07-01,0,0,0,1,0,2,5,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
35125,Nitrogen Oxide,2015-07-02,2,3,4,7,15,28,18,15,13,7,9,7,7,8,6,8,6,5,7,6,10,9,7,11
35125,Nitrogen Oxide,2015-07-03,12,11,9,12,18,41,38,49,36,17,4,2,1,0,1,0,0,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-07-04,22,26,13,7,14,18,18,12,5,2,1,1,1,1,1,1,0,0,0,0,0,3,2,2
35125,Nitrogen Oxide,2015-07-05,3,4,2,9999,1,1,2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3
35125,Nitrogen Oxide,2015-07-06,1,12,3,7,28,49,69,53,17,8,5,1,1,1,1,1,1,1,0,0,0,0,0,0
35125,Nitrogen Oxide,2015-07-07,0,0,0,0,0,1,3,5,3,4,2,1,0,0,0,3,3,4,8,6,6,4,4,3
35125,Nitrogen Oxide,2015-07-08,2,3,4,8,21,32,26,17,7,5,5,3,2,1,1,2,1,1,1,0,0,0,3,20
35125,Nitrogen Oxide,2015-07-09,44,38,20,10,22,35,48,25,13,4,3,2,3,2,3,4,3,3,1,0,3,5,6,8
35125,Nitrogen Oxide,2015-07-10,13,14,13,14,22,45,18,10,11,6,4,3,3,3,2,1,1,1,1,0,0,3,3,3
35125,Nitrogen Oxide,2015-07-11,9,10,6,6,13,23,22,9,5,3,1,1,1,0,0,1,0,0,1,1,1,2,2,1
